variety_id,variety_slug,category,calories,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,vitamin_a_mcg_rae,vitamin_c_mg,vitamin_e_mg,vitamin_k_mcg,vitamin_b6_mg,folate_mcg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,zinc_mg,selenium_mcg,notable_compounds,fdc_id,data_source
1,cherokee-purple,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
2,better-boy,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
3,san-marzano,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
4,celebrity,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
5,brandywine,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
8,roma,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
9,cherry-belle,tomato,63,1.06,0.2,16,2.1,12.8,3,7,0.07,2.1,0.049,4,13,0.36,11,21,222,0.07,0,,171719,USDA FoodData Central
11,early-girl,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
12,big-beef,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
15,green-zebra,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
16,beefsteak,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
17,mortgage-lifter,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
18,stupice,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
19,black-krim,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
20,yellow-pear,tomato,57,0.36,0.14,15.2,3.1,9.75,1,4.3,0.12,4.4,0.029,7,9,0.18,7,12,116,0.1,0.1,,169118,USDA FoodData Central
21,rutgers,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
22,patio-princess,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
23,amish-paste,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
24,mountain-fresh-plus,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
25,surefire-red,tomato,27,0.83,0.63,5.51,2.1,,,27.2,0.98,4.2,0.06,10,11,0.33,11.9,28,260,0.2,,,321360,USDA FoodData Central
26,bell-pepper-california-wonder,pepper,,0.715,0.106,4.78,0.942,,,99.5,,,0.247,22.2,7.5,0.186,9,16.8,163,0.126,0,,2258588,USDA FoodData Central
27,jalape-o-early-jalape-o,pepper,29,0.91,0.37,6.5,2.8,4.12,54,119,3.58,18.5,0.419,27,12,0.25,15,26,248,0.14,0.4,,168576,USDA FoodData Central
28,habanero-orange-habanero,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
29,banana-pepper-sweet-banana,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
30,cayenne-long-red-cayenne,pepper,318,12,17.3,56.6,27.2,10.3,2080,76.4,29.8,80.3,2.45,106,148,7.8,152,293,2010,2.48,8.8,,170932,USDA FoodData Central
31,poblano-ancho-poblano,pepper,,1.43,0.191,5.14,2.07,,,128,,,0.309,26,8.37,0.117,10.7,22.4,192,0.128,,,2747662,USDA FoodData Central
32,serrano-tampiqueno,pepper,32,1.74,0.44,6.7,3.7,3.83,47,44.9,0.69,11.8,0.505,23,11,0.86,22,40,305,0.26,0.4,,169395,USDA FoodData Central
33,sweet-pepper-cubanelle,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
34,thai-hot-thai-dragon,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
35,shishito-japanese-shishito,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
36,anaheim-new-mexico-big-jim,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
37,ghost-pepper-bhut-jolokia,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
38,sweet-pepper-california-wonder,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
39,fish-pepper,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
40,chocolate-habanero,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
41,hungarian-hot-wax,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
42,sweet-italian-pepper-marconi-rosso,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
43,carolina-reaper,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
44,padron-pepper,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
45,purple-beauty-bell-pepper,pepper,,0.715,0.106,4.78,0.942,,,99.5,,,0.247,22.2,7.5,0.186,9,16.8,163,0.126,0,,2258588,USDA FoodData Central
46,black-seeded-simpson,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
47,buttercrunch,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
48,romaine-cos,lettuce,17,1.23,0.3,3.29,2.1,1.19,436,4,0.13,102,0.074,136,33,0.97,14,30,247,0.23,0.4,,169247,USDA FoodData Central
49,red-sails,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
50,iceberg,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
51,great-lakes,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
52,oak-leaf,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
53,little-gem,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
54,salanova-green-crispy,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
55,red-velvet,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
56,green-leaf,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
57,batavia,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
58,bibb,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
59,new-red-fire,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
60,salanova-red-butter,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
61,red-leaf-lettuce,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
62,arugula,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
64,spinach,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
65,m-che-corn-salad,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
66,genovese-basil,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
67,english-lavender,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
68,flat-leaf-parsley,herb,36,2.97,0.79,6.33,3.3,0.85,421,133,0.75,1640,0.09,152,138,6.2,50,58,554,1.07,0.1,,170416,USDA FoodData Central
69,greek-oregano,herb,265,9,4.28,68.9,42.5,4.09,85,2.3,18.3,622,1.04,237,1600,36.8,270,148,1260,2.69,4.5,,171328,USDA FoodData Central
70,common-thyme,herb,101,5.56,1.68,24.4,14,,238,160,,,0.348,45,405,17.4,160,106,609,1.81,,,173470,USDA FoodData Central
71,sweet-basil,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
72,curly-parsley,herb,36,2.97,0.79,6.33,3.3,0.85,421,133,0.75,1640,0.09,152,138,6.2,50,58,554,1.07,0.1,,170416,USDA FoodData Central
73,garden-sage,herb,315,10.6,12.8,60.7,40.3,1.71,295,32.4,7.48,1710,2.69,274,1650,28.1,428,91,1070,4.7,3.7,,170935,USDA FoodData Central
75,cilantro,herb,23,2.13,0.52,3.67,2.8,0.87,337,27,2.5,310,0.149,62,67,1.77,26,48,521,0.5,0.9,,169997,USDA FoodData Central
76,gourmet-gold-dill,herb,43,3.46,1.12,7.02,2.1,,386,85,,,0.185,150,208,6.59,55,66,738,0.91,,,172233,USDA FoodData Central
77,pesto-perpetuo-basil,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
78,chocolate-mint,herb,70,3.75,0.94,14.9,8,,212,31.8,,,0.129,114,243,5.08,80,73,569,1.11,,,173474,USDA FoodData Central
79,fernleaf-dill,herb,43,3.46,1.12,7.02,2.1,,386,85,,,0.185,150,208,6.59,55,66,738,0.91,,,172233,USDA FoodData Central
80,purple-ruffles-basil,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
81,italian-large-leaf-basil,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
82,french-tarragon,herb,295,22.8,7.24,50.2,7.4,,210,50,,,2.41,274,1140,32.3,347,313,3020,3.9,4.4,,170937,USDA FoodData Central
83,spicy-globe-basil,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
84,silver-thyme,herb,101,5.56,1.68,24.4,14,,238,160,,,0.348,45,405,17.4,160,106,609,1.81,,,173470,USDA FoodData Central
85,lemon-balm,herb,22,0.35,0.24,6.9,0.3,2.52,0,38.7,0.15,0,0.046,20,6,0.08,6,8,103,0.05,0.1,,167747,USDA FoodData Central
86,cherokee-trail-of-tears,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
87,blue-lake-bush-274,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
88,kentucky-wonder-pole,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
89,provider-bush,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
90,dragon-tongue,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
91,scarlet-runner-bean,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
92,romano-italian-bush-bean,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
93,fortex-pole-bean,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
94,henderson-bush-lima,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
95,cherokee-purple-pod-bean,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
96,contender-bush-bean,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
97,purple-top-turnip-bean,bean,28,0.9,0.1,6.43,1.8,3.8,0,21,0.03,0.1,0.09,15,30,0.3,11,27,191,0.27,0.7,,170465,USDA FoodData Central
98,jade-bush-bean,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
99,rattlesnake-pole-bean,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
